grid_i,lat,lon,breadcrumb_count,n_routes
46860,40.796763585294116,-73.91932834999997,34.0,1
56526,41.689041922352935,-73.48025707647058,85.0,1
56527,41.697771459090916,-73.48183007402598,154.0,1
56824,41.65881122857141,-73.47342286945812,203.0,1
56825,41.6728621345679,-73.47028727530864,162.0,1
56826,41.68263804824563,-73.47365980087719,114.0,1
56827,41.70438982285714,-73.4775097342857,35.0,1
56828,41.71280992774565,-73.47421249942197,173.0,1
58319,41.585868285416666,-73.39840742916665,48.0,1
58618,41.58321602542372,-73.38680318813556,118.0,1
58619,41.587780309395995,-73.3946989691275,298.0,1
58918,41.58247524977376,-73.37819856515837,221.0,1
59218,41.57748228732395,-73.3667005652582,213.0,1
59516,41.55603396161616,-73.34915614848484,99.0,1
59517,41.563557485024155,-73.34859026183574,207.0,1
59518,41.57316368627453,-73.3552943215686,51.0,1
59816,41.54972954473683,-73.33795000526317,114.0,1
60116,41.54943428703239,-73.32377006683292,401.0,1
60416,41.55074572142857,-73.31068287826086,322.0,3
60715,41.54299121201923,-73.29872586586536,208.0,3
60716,41.54630900760871,-73.29822864130436,184.0,3
61015,41.539036074619304,-73.28467324060917,197.0,1
61314,41.52766120526315,-73.27179031943317,247.0,1
61315,41.53286074714286,-73.27674982142858,70.0,1
61613,41.51533002747255,-73.25635533736262,91.0,1
61614,41.519336663636366,-73.26300503181818,22.0,1
61913,41.50875257621622,-73.24357037945941,185.0,1
62211,41.488268502298865,-73.2250685482759,87.0,1
62212,41.49831453711342,-73.2323539845361,194.0,1
62213,41.505280285714285,-73.23728892142857,14.0,1
62510,41.4770355264151,-73.21199386226415,53.0,1
62511,41.48196738701924,-73.21679209663458,208.0,1
62810,41.47481939362186,-73.20266040068338,439.0,1
63110,41.47439807613636,-73.19061018787878,264.0,1
63410,41.4691072111111,-73.17701611428572,189.0,1
63709,41.46333677628867,-73.16043823917526,97.0,1
63710,41.46587639200001,-73.16712241000003,100.0,1
64008,41.45132833333333,-73.14410633333334,6.0,1
64009,41.457157401075285,-73.15144748225808,186.0,1
64308,41.44660423356645,-73.13629558181822,143.0,1
64607,41.43644626304347,-73.11924538043479,46.0,1
64608,41.43980886853931,-73.12652444044946,89.0,1
64906,41.421717414473676,-73.1073101223684,76.0,1
64907,41.43028972439025,-73.11200634878047,123.0,1
65205,41.406410071323535,-73.09384943161766,136.0,1
65206,41.415546043396226,-73.10041124999998,106.0,1
65504,41.39757787399998,-73.08260704599996,100.0,1
65505,41.399695627272735,-73.08871015818181,55.0,1
65804,41.39733359788135,-73.06981950211865,236.0,1
66104,41.39726395,-73.059099875,112.0,1
66105,41.39830671460673,-73.05316958764045,89.0,1
66404,41.394070028640805,-73.04400914660194,206.0,1
66704,41.38795365041323,-73.02972371776859,242.0,1
67003,41.3817925738806,-73.01260556791043,134.0,1
67004,41.38649642072072,-73.02025769459458,111.0,1
67303,41.377769382857174,-73.00427706734695,245.0,1
67601,41.35363590555554,-72.98398188888886,90.0,1
67602,41.35939586875,-72.983548153125,32.0,1
67603,41.37419171507937,-72.99011058888892,126.0,1
67899,41.330348111764714,-72.97169340588236,34.0,1
67900,41.33736648507461,-72.97679173383085,201.0,1
67901,41.34697837966102,-72.98139741694912,59.0,1
67902,41.36624200925925,-72.98145618518517,108.0,1
67903,41.37508647518798,-72.97922532255635,133.0,1
68199,41.32755819496401,-72.96233367841724,139.0,1
68499,41.32294785882354,-72.95019385245098,204.0,1
68798,41.314048341666656,-72.93363425059525,168.0,1
68799,41.3193359084507,-72.93984516338027,71.0,1
69098,41.310641687596906,-72.92221659147289,258.0,1
69099,41.31909808333334,-72.91649499166665,12.0,1
69398,41.31680289999999,-72.9156709,32.0,1
69399,41.31965551698112,-72.91554425377358,106.0,1
40598,41.317507533333334,-74.18736260000001,3.0,1
40603,41.377912008287325,-74.19709872375695,181.0,1
40604,41.39144089186049,-74.19088664011629,172.0,1
40605,41.403814503448274,-74.1959148758621,145.0,1
41192,41.23215806329785,-74.16783373989357,188.0,1
41492,41.23250019530204,-74.15259991375845,298.0,1
41792,41.22947157454545,-74.14155841272726,55.0,1
42092,41.23369745731706,-74.12687084756098,82.0,1
42392,41.234044250000004,-74.11256960769231,104.0,1
42692,41.23531435924172,-74.09994470995264,211.0,1
42992,41.22945236785714,-74.08714977261907,84.0,1
43292,41.22692377356321,-74.07458358505748,87.0,1
43592,41.229066688709686,-74.06025353870969,62.0,1
43891,41.21761408179915,-74.04875163263593,478.0,2
43892,41.229977435379055,-74.04436154729244,277.0,2
44187,41.17021350000001,-74.02870281666665,18.0,1
44188,41.17771587361113,-74.03362849930551,144.0,1
44189,41.18857433844221,-74.03495034723616,398.0,2
44190,41.20006771369863,-74.0312053410959,146.0,1
44191,41.220108225373146,-74.03252828059705,67.0,1
44486,41.15090821008404,-74.02001531680678,119.0,1
44487,41.16530143768116,-74.01979008647339,207.0,1
44490,41.2063651507353,-74.02312911985294,136.0,1
44491,41.214182892063484,-74.02445128888887,126.0,1
44786,41.1481516292683,-74.0067391780488,41.0,1
45078,41.045378069696966,-73.98814478181816,66.0,1
45079,41.05776738390805,-73.990088870115,174.0,1
45080,41.063788360000004,-73.98679904000001,5.0,1
45085,41.13829862408758,-73.98993885547443,137.0,1
45086,41.14683111979166,-73.99187956770832,96.0,1
45366,40.886013032061065,-73.98334010534352,131.0,1
45377,41.03138897154471,-73.97675608943089,123.0,1
45378,41.04132977650273,-73.983116031694,183.0,1
45379,41.05100667857142,-73.98629557142856,14.0,1
45380,41.06976581167883,-73.98085720656934,137.0,1
45381,41.081275371764725,-73.97647098235295,85.0,1
45382,41.09827734081632,-73.97353924625853,147.0,3
45384,41.12189951992338,-73.97843930536398,522.0,3
45385,41.134356173913055,-73.9788391173913,92.0,1
45667,40.89690860473933,-73.96653447748817,422.0,2
45673,40.973171246808526,-73.96044409148934,47.0,1
45674,40.99049553435114,-73.96293808854963,131.0,1
45675,41.00062852815012,-73.96333535817695,373.0,3
45676,41.01726911027397,-73.96837732945211,146.0,1
45677,41.025401013725485,-73.97147396666668,51.0,1
45681,41.08401318652095,-73.96477562349727,549.0,3
45682,41.095488996240604,-73.96934154210527,665.0,3
45683,41.10912796907895,-73.97132171118419,152.0,3
45684,41.12425630365452,-73.96983624584719,602.0,3
45974,40.994253985882374,-73.95244823029412,340.0,3
22361,42.15268409047618,-75.00477161428573,21.0,1
22362,42.16543054285715,-75.00860182857146,28.0,1
22658,42.115034433333335,-74.99239903333336,15.0,1
22659,42.12711605789474,-74.99579611052633,19.0,1
22660,42.140757426315794,-75.00211163684212,19.0,1
22661,42.155927938461545,-74.99809202820511,78.0,1
22662,42.1613429,-75.0023894,8.0,1
22957,42.10036480000001,-74.98522385,20.0,1
22958,42.10863873333333,-74.98841290000001,6.0,1
22965,42.20664299793234,-74.9812826599624,532.0,4
23265,42.20436230944527,-74.96846001109446,2001.0,12
23565,42.20563336670429,-74.95726079672686,1772.0,12
23865,42.21033173311689,-74.94351259722549,1694.0,12
24165,42.21101960518263,-74.92847325251726,2026.0,12
24465,42.211857055446636,-74.9175161230392,1836.0,12
24765,42.21349378275862,-74.90884152931035,116.0,12
24766,42.21524998407212,-74.90231437220136,1331.0,12
25066,42.216438199600304,-74.88873184916068,1251.0,12
50616,42.89331267169811,-73.74753378867925,106.0,3
50617,42.90552475337423,-73.74657401595091,163.0,3
50618,42.921064545398764,-73.74793462024539,163.0,3
50619,42.92776564498836,-73.75242939020976,429.0,3
50620,42.94161272512562,-73.74721333919598,199.0,3
50623,42.98433784816326,-73.7502525318368,245.0,4
50916,42.89247663286712,-73.74143986503496,143.0,3
50917,42.901573005555555,-73.74540743571431,126.0,3
50918,42.91486580252101,-73.7434210277311,238.0,3
50920,42.94646109361702,-73.74556886382979,47.0,3
50921,42.957135263999994,-73.74358877,250.0,3
50922,42.969848825130896,-73.7441189722513,191.0,3
50923,42.98531647668998,-73.7424198002331,429.0,4
50924,42.997029086986316,-73.73573511735162,438.0,4
50925,43.00497093703704,-73.7335965148148,54.0,3
51212,42.83930181609756,-73.72019799853658,205.0,3
51213,42.84898533561644,-73.72513082123287,292.0,3
51214,42.86258150204082,-73.72666581802723,294.0,3
51215,42.876551666666685,-73.72358068547008,117.0,2
51216,42.890627647027024,-73.72468824324325,185.0,2
51225,43.01203933464568,-73.7292022535433,127.0,3
51226,43.023315474054044,-73.72340450972973,185.0,3
51228,43.05182624011977,-73.72190981437124,167.0,3
51511,42.82681404637682,-73.71091957584541,207.0,3
51512,42.832066633333326,-73.71848233717948,78.0,3
51526,43.02913008333334,-73.71826602666667,30.0,3
51527,43.03626391079813,-73.71442886995307,213.0,3
51528,43.04452474285715,-73.71682060357143,28.0,3
51810,42.81548407619048,-73.6934527047619,21.0,3
51811,42.819468425000004,-73.70141547,180.0,3
52109,42.79486765317796,-73.680435557839,472.0,3
52110,42.81066802713414,-73.68646918048779,328.0,3
52407,42.77313693428571,-73.67792773714285,35.0,1
52409,42.789773495833344,-73.67701944999997,24.0,1
47473,40.97565783076922,-73.88666366923077,52.0,1
47474,40.98908494615385,-73.88241438076923,26.0,1
49889,41.18934633333333,-73.78587333333334,3.0,1
44797,41.303522483018874,-74.00698136624736,477.0,2
44798,41.3124510796096,-74.0072801366967,3330.0,2
45097,41.302587917531554,-73.99203831262274,713.0,4
40350,42.00024749642857,-74.20816935357144,28.0,1
45659,40.79164199868419,-73.96944521842106,152.0,2
45959,40.790426769696985,-73.95684015151518,66.0,1
45960,40.798129272916675,-73.95653460833331,48.0,1
51516,42.889748,-73.719025,2.0,1
24992,41.232504776132906,-74.88479353897286,331.0,1
24993,41.24369051737707,-74.89094894950814,610.0,1
25291,41.22336567884615,-74.87181191730768,156.0,1
25292,41.22629504232806,-74.8781289126984,378.0,1
25591,41.216856261481986,-74.85866154172228,1498.0,4
25891,41.21994137026431,-74.85565505506608,454.0,4
25892,41.23103324046418,-74.85121092129164,991.0,4
25893,41.242150173566884,-74.84607148832266,942.0,4
26193,41.24869586137724,-74.84187326257485,334.0,4
26194,41.25683693773423,-74.83498754974444,1174.0,4
26494,41.263354781884054,-74.82876882246377,138.0,4
26495,41.270926676562496,-74.82471144296875,1152.0,4
26496,41.28240980752315,-74.81956234259256,864.0,4
26796,41.289066287218056,-74.81390594185463,399.0,4
26797,41.29483552348386,-74.80710203729033,775.0,4
31303,41.37931680948273,-74.6093234107759,232.0,1
31304,41.38624596521739,-74.60290732898551,69.0,1
31604,41.39178224528302,-74.59922279481134,212.0,1
31605,41.4027763986755,-74.59192147483441,151.0,1
31905,41.41006304431818,-74.5877359465909,88.0,1
31906,41.41742707225273,-74.58162609423074,364.0,1
32206,41.42353860256411,-74.57445975384617,39.0,1
32207,41.43084929175257,-74.57120740515458,194.0,1
32208,41.446103449186985,-74.5657031313008,246.0,1
32508,41.451407111111116,-74.5617921,9.0,1
32509,41.45840363235298,-74.55576346985288,272.0,1
22375,42.346407587719305,-75.00516505153509,912.0,11
22376,42.34792503441558,-75.00624163961041,154.0,11
22675,42.34277297025181,-74.99741316542895,2343.0,11
22975,42.33923486436783,-74.98395244935769,1479.0,11
22976,42.34976023142025,-74.98137699523346,1028.0,11
23267,42.23398585799011,-74.9670883803954,607.0,11
23274,42.32957188622168,-74.96565104213103,1633.0,11
23275,42.3379822224138,-74.96889459741377,2436.0,11
23276,42.35327167592138,-74.9709979683047,1221.0,11
23566,42.22099139636964,-74.96021335599562,909.0,8
23567,42.23326875585043,-74.96171858914353,829.0,8
23568,42.24826789527608,-74.95597908263802,1630.0,11
23573,42.31743999172229,-74.95485736448596,749.0,11
23574,42.32236437706093,-74.96168218888889,279.0,11
23576,42.355859973251036,-74.9575490968107,972.0,11
23868,42.25186687176939,-74.94333675367794,1006.0,8
23872,42.302782976558895,-74.9393801608545,866.0,11
23873,42.31096608522728,-74.94496736860793,704.0,11
23876,42.357038580784064,-74.94190320964012,1556.0,11
24168,42.25265826066253,-74.93299932256727,483.0,8
24169,42.26124423091923,-74.92761703723302,2154.0,11
24170,42.27899512116041,-74.9245014453925,293.0,11
24171,42.2879949641163,-74.92937837750574,1307.0,11
24172,42.29608068350516,-74.93519599381445,291.0,11
24176,42.35910341690141,-74.93202522785603,639.0,11
24177,42.36253427477798,-74.9256281348135,563.0,11
24470,42.2729621700591,-74.92146759776753,1523.0,11
24477,42.36827074875761,-74.91495096057429,1811.0,11
24777,42.37244606815817,-74.90716170031217,961.0,11
24778,42.37670422050291,-74.89937511547389,517.0,11
25072,42.301943638751396,-74.88990946276712,1778.0,8
25073,42.3111186048433,-74.88459481125358,702.0,8
25078,42.38376196132967,-74.8906871760598,3279.0,11
25079,42.39118734350796,-74.88866061315488,1756.0,11
25372,42.29953606990186,-74.87669604449293,917.0,8
25373,42.31801630736842,-74.88107945557896,475.0,8
25374,42.328444757027825,-74.87677859494876,1366.0,8
25375,42.338822490927626,-74.87319211661568,981.0,8
25377,42.37079251401694,-74.8732276412982,1063.0,8
25378,42.378129045590235,-74.87981779335144,737.0,8
25672,42.305330297940806,-74.86318281351349,777.0,8
25673,42.30791412121213,-74.8570987131313,99.0,8
25675,42.3450505798441,-74.86809529721603,898.0,8
25676,42.353991933380186,-74.86362492747713,1423.0,8
25677,42.36470539385307,-74.86636199460268,667.0,8
25972,42.30751767928994,-74.84614749260355,338.0,8
25973,42.30791391349862,-74.85242116997246,363.0,8
26272,42.30766678333333,-74.84255355,24.0,8
26273,42.31031897983309,-74.83612078650903,719.0,8
28074,42.33432041463414,-74.76231928048782,41.0,11
57139,41.85779426073619,-73.45630488711657,163.0,2
57438,41.84790203865815,-73.44160575591054,313.0,2
57439,41.854094984126995,-73.44687753412701,126.0,2
57737,41.83426746902654,-73.42890765309733,113.0,2
57738,41.84142890307693,-73.43468708153847,65.0,2
57982,41.098042112499996,-73.419853125,8.0,1
58036,41.82517369298245,-73.41480906491229,57.0,2
58037,41.82708358833334,-73.42195129166666,60.0,2
58336,41.82281670446429,-73.4049876651786,112.0,2
58636,41.822673693333336,-73.39096928761904,105.0,2
58934,41.79869011685393,-73.3729925786517,89.0,2
59184,41.122497901923076,-73.36611567346155,260.0,2
59185,41.1306594,-73.35808540000001,5.0,2
59186,41.15649763870967,-73.35826740967742,31.0,2
59187,41.15816070769232,-73.35863565000001,26.0,2
59233,41.78527429574467,-73.3583915255319,47.0,2
59234,41.79146156687901,-73.36478350870483,471.0,2
59485,41.138341202803744,-73.3541038271028,107.0,2
59486,41.150630329878055,-73.35445441280487,164.0,2
59487,41.16498923658536,-73.35478359634145,82.0,2
59488,41.17611685229357,-73.34808764770642,109.0,2
59524,41.66331468073393,-73.34985585229357,109.0,2
59525,41.67275103181816,-73.35329193162057,506.0,2
59526,41.685474795833336,-73.35099563166666,120.0,2
59527,41.700037405319144,-73.34541383297872,94.0,2
59528,41.71012812680413,-73.34532084123711,97.0,2
59530,41.74453735797101,-73.34744419420291,69.0,2
59531,41.75256403464052,-73.35196992418301,153.0,2
59532,41.7651522247619,-73.35306446761905,105.0,2
59533,41.78021725024389,-73.35537029707315,205.0,2
59788,41.18280341538461,-73.34383461153847,26.0,2
59789,41.18986977416667,-73.33929244833334,120.0,2
59790,41.20164178846154,-73.33241308333335,78.0,2
59824,41.65697390787401,-73.33705075275593,127.0,2
59827,41.69838518064516,-73.34425748064514,31.0,2
59828,41.716953192307685,-73.34399090384616,26.0,2
59829,41.72591417862069,-73.34167344482759,145.0,2
59830,41.73845841444444,-73.3407795511111,90.0,2
60090,41.208274281578944,-73.32982143421053,38.0,2
60091,41.21759321554054,-73.32478197094592,148.0,2
60092,41.227269314102564,-73.3192786423077,78.0,2
60118,41.57762939741936,-73.31953686774195,155.0,2
60119,41.591999647272715,-73.32107035757576,165.0,2
60120,41.60563483693696,-73.3203088774775,222.0,2
60121,41.6168814480198,-73.31865574950494,202.0,2
60123,41.645151059433964,-73.32287659716984,212.0,2
60124,41.652972389285715,-73.32990642857142,28.0,2
60392,41.2336820804878,-73.31449936707317,82.0,2
60393,41.2429476008,-73.3078156344,125.0,2
60412,41.50463577027028,-73.30510581621621,37.0,2
60413,41.510259409583334,-73.30877058583334,240.0,2
60414,41.52607406791046,-73.30703128432835,134.0,2
60415,41.534801035593226,-73.3050189067797,59.0,2
60417,41.565789475177304,-73.31378786737591,141.0,2
60418,41.571945,-73.31769766666666,3.0,2
60421,41.62326513125001,-73.31459130312501,64.0,2
60422,41.6329883206687,-73.31387184559269,329.0,2
60423,41.6388844625,-73.31767037499999,8.0,2
60693,41.24932637843137,-73.30298448431374,51.0,2
60694,41.25811791768707,-73.30116334421764,147.0,2
60695,41.27096769585797,-73.29681847869823,169.0,2
60696,41.284690757971035,-73.29383571666668,138.0,2
60711,41.487153678333335,-73.29330745749999,120.0,2
60712,41.49968387908309,-73.29966360630371,349.0,2
60996,41.29047596666667,-73.29080333333333,3.0,2
60997,41.297460113768125,-73.28708679565217,138.0,2
60998,41.31070253144652,-73.28306261194969,159.0,2
61006,41.419187520379154,-73.28119652796208,211.0,2
61007,41.42822638314607,-73.27974140337078,89.0,2
61009,41.45723010955056,-73.28352240617977,178.0,2
61010,41.470796321229045,-73.28830648324022,179.0,2
61011,41.48187207831326,-73.28826581084337,83.0,2
61298,41.316546223809524,-73.27628012380951,21.0,2
61299,41.32324286009173,-73.26815444174312,218.0,2
61300,41.3323412,-73.26477686666667,15.0,2
61305,41.40956585272726,-73.2671534290909,55.0,2
61306,41.41319250465117,-73.27426318720931,86.0,2
61307,41.434461249504956,-73.27230268514852,202.0,2
61308,41.445262532812514,-73.26768161640626,128.0,2
61309,41.45244502962963,-73.27418024814814,27.0,2
61600,41.338419802409646,-73.26266993734939,83.0,2
61601,41.35264164444445,-73.26049690175438,171.0,2
61602,41.36470501428571,-73.25772054844718,161.0,2
61603,41.37870226149425,-73.25879314022988,174.0,2
61604,41.39260147964072,-73.2586754964072,167.0,2
61605,41.40255303956524,-73.26160715913045,230.0,2
41581,42.421290428268556,-74.15711804911658,283.0,1
41582,42.433106720945965,-74.15287552263517,296.0,1
41881,42.42084300429184,-74.13837359227473,233.0,1
41882,42.43558496534883,-74.13780348279077,430.0,1
42182,42.4366415,-74.133774,2.0,1
